domain	kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Condylarthra Cope, 1881"	Louisinidae 	Monshyus 	praevius 	 	Monshyus praevius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Plesiadapiformes Simons & Tattersall, 1972"	Picrodontidae 	Russellodon 	haininense 	 	Russellodon haininense
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Adapisoriculus 	 	 	Adapisoriculus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	campiniana 	 	Parietobalaena campiniana
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	campiniana 	 	Parietobalaena campiniana
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Ziphiidae 	Aporotus 	recurvirostris 	 	Aporotus recurvirostris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Iniidae 	Meherrinia 	isoni 	 	Meherrinia isoni
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Chiroptera Blumenbach, 1779"	Palaeochiropterygidae 	Palaeochiropteryx 	tupaiodon 	 	Palaeochiropteryx tupaiodon
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Pinnipedia Illiger, 1811"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Pinnipedia Illiger, 1811"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Euarchonta Waddell, Okada & Hasegawa, 1999"	Adapisoriculidae 	Bustylus 	germanicus 	 	Bustylus germanicus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Adapisoricidae 	Adapisorex 	 	 	Adapisorex
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Condylarthra Cope, 1881"	Louisinidae 	Berrulestes 	 	 	Berrulestes
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Arctocyonides 	weigelti 	 	Arctocyonides weigelti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	 	 	 	Arctocyonidae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Marsupialia Illiger, 1811"	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mesonychia Van Valen, 1966"	Mesonychidae 	Dissacus 	europaeus 	 	Dissacus europaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Procreodi Matthew, 1915"	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Lipotyphla Haeckel, 1866"	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Ischyromyidae 	Pseudoparamys 	 	 	Pseudoparamys
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Glires Linnaeus, 1758"	Ischyromyidae 	Euromys 	 	 	Euromys
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Glires Linnaeus, 1758"	Ischyromyidae 	Euromys 	 	 	Euromys
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Erinaceomorpha Gregory, 1910"	Amphilemuridae 	Macrocranion 	vandebroeki 	 	Macrocranion vandebroeki
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Erinaceomorpha Gregory, 1910"	Amphilemuridae 	Macrocranion 	vandebroeki 	 	Macrocranion vandebroeki
